gpu,bench,batch_size,fail,n,ngpu,perf,sem%,std%,peak_memory,score,weight
NVIDIA-H100-80GB-HBM3,lightning,000000912,1,1,1,nan,nan%,nan%,80883,nan,1.00
NVIDIA-H100-80GB-HBM3,lightning-gpus,000000912,1,1,1,nan,nan%,nan%,33331,nan,1.00
NVIDIA-H100-80GB-HBM3,lightning,000000912,1,1,1,nan,nan%,nan%,81133,nan,1.00
NVIDIA-H100-80GB-HBM3,lightning-gpus,000000912,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,lightning,000000912,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,lightning-gpus,000000912,1,1,1,nan,nan%,nan%,38683,nan,1.00
NVIDIA-H100-80GB-HBM3,lightning,000000928,1,1,1,nan,nan%,nan%,1711,nan,1.00
NVIDIA-H100-80GB-HBM3,lightning-gpus,000000928,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,lightning,000000928,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,lightning-gpus,000000928,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,lightning,000000928,1,1,1,nan,nan%,nan%,81343,nan,1.00
NVIDIA-H100-80GB-HBM3,lightning-gpus,000000928,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,lightning,000000960,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,lightning-gpus,000000960,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,lightning,000000960,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,lightning-gpus,000000960,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,lightning,000000960,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,lightning-gpus,000000960,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,llm-full-mp-gpus,000000001,1,1,4,nan,nan%,nan%,5659,nan,1.00
NVIDIA-H100-80GB-HBM3,llm-full-mp-gpus,000000001,1,1,4,nan,nan%,nan%,5675,nan,1.00
NVIDIA-H100-80GB-HBM3,llm-full-mp-gpus,000000001,1,1,4,nan,nan%,nan%,5683,nan,1.00
NVIDIA-H100-80GB-HBM3,llm-full-mp-gpus,000000016,1,1,4,nan,nan%,nan%,5671,nan,1.00
NVIDIA-H100-80GB-HBM3,llm-full-mp-gpus,000000016,1,1,4,nan,nan%,nan%,5655,nan,1.00
NVIDIA-H100-80GB-HBM3,llm-full-mp-gpus,000000016,1,1,4,nan,nan%,nan%,5637,nan,1.00
NVIDIA-H100-80GB-HBM3,llm-full-mp-gpus,000000002,1,1,4,nan,nan%,nan%,5675,nan,1.00
NVIDIA-H100-80GB-HBM3,llm-full-mp-gpus,000000002,1,1,4,nan,nan%,nan%,5677,nan,1.00
NVIDIA-H100-80GB-HBM3,llm-full-mp-gpus,000000002,1,1,4,nan,nan%,nan%,5681,nan,1.00
NVIDIA-H100-80GB-HBM3,llm-full-mp-gpus,000000032,1,1,4,nan,nan%,nan%,5667,nan,1.00
NVIDIA-H100-80GB-HBM3,llm-full-mp-gpus,000000032,1,1,4,nan,nan%,nan%,5673,nan,1.00
NVIDIA-H100-80GB-HBM3,llm-full-mp-gpus,000000032,1,1,4,nan,nan%,nan%,5671,nan,1.00
NVIDIA-H100-80GB-HBM3,llm-full-mp-gpus,000000004,1,1,4,nan,nan%,nan%,5675,nan,1.00
NVIDIA-H100-80GB-HBM3,llm-full-mp-gpus,000000004,1,1,4,nan,nan%,nan%,5681,nan,1.00
NVIDIA-H100-80GB-HBM3,llm-full-mp-gpus,000000004,1,1,4,nan,nan%,nan%,5677,nan,1.00
NVIDIA-H100-80GB-HBM3,llm-full-mp-gpus,000000008,1,1,4,nan,nan%,nan%,5673,nan,1.00
NVIDIA-H100-80GB-HBM3,llm-full-mp-gpus,000000008,1,1,4,nan,nan%,nan%,5677,nan,1.00
NVIDIA-H100-80GB-HBM3,llm-full-mp-gpus,000000008,1,1,4,nan,nan%,nan%,5679,nan,1.00
NVIDIA-H100-80GB-HBM3,llm-lora-single,000000038,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,llm-lora-single,000000038,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,llm-lora-single,000000038,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,recursiongfn,000000234,1,1,1,nan,nan%,nan%,14477,nan,1.00
NVIDIA-H100-80GB-HBM3,recursiongfn,000000234,1,1,1,nan,nan%,nan%,7991,nan,1.00
NVIDIA-H100-80GB-HBM3,recursiongfn,000000234,1,1,1,nan,nan%,nan%,23291,nan,1.00
NVIDIA-H100-80GB-HBM3,recursiongfn,000000240,1,1,1,nan,nan%,nan%,13149,nan,1.00
NVIDIA-H100-80GB-HBM3,recursiongfn,000000240,1,1,1,nan,nan%,nan%,10505,nan,1.00
NVIDIA-H100-80GB-HBM3,recursiongfn,000000240,1,1,1,nan,nan%,nan%,10625,nan,1.00
NVIDIA-H100-80GB-HBM3,rlhf-gpus,000001024,1,1,4,nan,nan%,nan%,22247,nan,1.00
NVIDIA-H100-80GB-HBM3,rlhf-gpus,000001024,1,1,4,nan,nan%,nan%,21605,nan,1.00
NVIDIA-H100-80GB-HBM3,rlhf-gpus,000001024,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,rlhf-gpus,000000360,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,rlhf-gpus,000000360,1,1,4,nan,nan%,nan%,74271,nan,1.00
NVIDIA-H100-80GB-HBM3,rlhf-gpus,000000360,1,1,4,nan,nan%,nan%,81531,nan,1.00
NVIDIA-H100-80GB-HBM3,rlhf-gpus,000000368,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,rlhf-gpus,000000368,1,1,4,nan,nan%,nan%,79943,nan,1.00
NVIDIA-H100-80GB-HBM3,rlhf-gpus,000000368,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,rlhf-gpus,000000384,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,rlhf-gpus,000000384,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,rlhf-gpus,000000384,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,rlhf-gpus,000000512,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,rlhf-gpus,000000512,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,rlhf-gpus,000000512,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,t5,000000042,1,1,1,nan,nan%,nan%,nan,nan,2.00
NVIDIA-H100-80GB-HBM3,t5,000000042,1,1,1,nan,nan%,nan%,nan,nan,2.00
NVIDIA-H100-80GB-HBM3,t5,000000042,1,1,1,nan,nan%,nan%,nan,nan,2.00
NVIDIA-H100-80GB-HBM3,t5,000000044,1,1,1,nan,nan%,nan%,nan,nan,2.00
NVIDIA-H100-80GB-HBM3,t5,000000044,1,1,1,nan,nan%,nan%,nan,nan,2.00
NVIDIA-H100-80GB-HBM3,t5,000000048,1,1,1,nan,nan%,nan%,nan,nan,2.00
NVIDIA-H100-80GB-HBM3,t5,000000048,1,1,1,nan,nan%,nan%,nan,nan,2.00
NVIDIA-H100-80GB-HBM3,t5,000000064,1,1,1,nan,nan%,nan%,nan,nan,2.00
NVIDIA-H100-80GB-HBM3,t5,000000064,1,1,1,nan,nan%,nan%,nan,nan,2.00
NVIDIA-H100-80GB-HBM3,whisper,000001024,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,whisper,000000720,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,whisper,000000736,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-H100-80GB-HBM3,whisper,000000768,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,diffusion-single,000000028,1,1,1,6.07,0.0%,0.0%,20008,0.00,1.00
NVIDIA-L40S,diffusion-single,000000028,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,diffusion-single,000000028,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,diffusion-single,000000032,1,1,1,7.38,0.0%,0.0%,nan,0.00,1.00
NVIDIA-L40S,diffusion-single,000000032,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,diffusion-single,000000032,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,diffusion-single,000000064,1,1,1,nan,nan%,nan%,4856,nan,1.00
NVIDIA-L40S,diffusion-single,000000064,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,diffusion-single,000000064,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,dimenet,000000100,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,dimenet,000000100,1,1,1,nan,nan%,nan%,25008,nan,1.00
NVIDIA-L40S,dimenet,000000100,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,dimenet,000000118,1,1,1,nan,nan%,nan%,20826,nan,1.00
NVIDIA-L40S,dimenet,000000130,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,dimenet,000000130,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,dimenet,000000130,1,1,1,nan,nan%,nan%,8236,nan,1.00
NVIDIA-L40S,dimenet,000000196,1,1,1,nan,nan%,nan%,41178,nan,1.00
NVIDIA-L40S,dimenet,000000196,1,1,1,nan,nan%,nan%,924,nan,1.00
NVIDIA-L40S,dimenet,000000196,1,1,1,nan,nan%,nan%,26004,nan,1.00
NVIDIA-L40S,dimenet,000000228,1,1,1,nan,nan%,nan%,30840,nan,1.00
NVIDIA-L40S,dimenet,000000228,1,1,1,nan,nan%,nan%,38552,nan,1.00
NVIDIA-L40S,dimenet,000000228,1,1,1,nan,nan%,nan%,21840,nan,1.00
NVIDIA-L40S,dimenet,000000252,1,1,1,nan,nan%,nan%,15018,nan,1.00
NVIDIA-L40S,dimenet,000000252,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,dimenet,000000252,1,1,1,nan,nan%,nan%,24052,nan,1.00
NVIDIA-L40S,dimenet,000000076,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,dimenet,000000076,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,dimenet,000000078,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,dimenet,000000080,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,dimenet,000000080,1,1,1,nan,nan%,nan%,10364,nan,1.00
NVIDIA-L40S,dimenet,000000080,1,1,1,nan,nan%,nan%,8538,nan,1.00
NVIDIA-L40S,dimenet,000000084,1,1,1,nan,nan%,nan%,18278,nan,1.00
NVIDIA-L40S,dimenet,000000084,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,dimenet,000000084,1,1,1,nan,nan%,nan%,12154,nan,1.00
NVIDIA-L40S,dimenet,000000088,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,dimenet,000000088,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,dimenet,000000088,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,dimenet,000000090,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,dimenet,000000094,1,1,1,nan,nan%,nan%,16966,nan,1.00
NVIDIA-L40S,dimenet,000000096,1,1,1,nan,nan%,nan%,25250,nan,1.00
NVIDIA-L40S,dinov2-giant-single,000000022,1,1,1,nan,nan%,nan%,7658,nan,1.00
NVIDIA-L40S,dinov2-giant-single,000000022,1,1,1,nan,nan%,nan%,6902,nan,1.00
NVIDIA-L40S,dinov2-giant-single,000000022,1,1,1,nan,nan%,nan%,44732,nan,1.00
NVIDIA-L40S,dinov2-giant-single,000000024,1,1,1,nan,nan%,nan%,7342,nan,1.00
NVIDIA-L40S,dinov2-giant-single,000000024,1,1,1,nan,nan%,nan%,7978,nan,1.00
NVIDIA-L40S,dinov2-giant-single,000000024,1,1,1,nan,nan%,nan%,7242,nan,1.00
NVIDIA-L40S,dinov2-giant-single,000000032,1,1,1,nan,nan%,nan%,7318,nan,1.00
NVIDIA-L40S,dinov2-giant-single,000000032,1,1,1,nan,nan%,nan%,8540,nan,1.00
NVIDIA-L40S,dinov2-giant-single,000000032,1,1,1,nan,nan%,nan%,8030,nan,1.00
NVIDIA-L40S,dinov2-giant-single,000000064,1,1,1,nan,nan%,nan%,8318,nan,1.00
NVIDIA-L40S,dinov2-giant-single,000000064,1,1,1,nan,nan%,nan%,7682,nan,1.00
NVIDIA-L40S,dinov2-giant-single,000000064,1,1,1,nan,nan%,nan%,38172,nan,1.00
NVIDIA-L40S,lightning-gpus,000000216,1,1,4,2085.23,1.0%,9.7%,22300,0.00,1.00
NVIDIA-L40S,lightning,000001024,1,1,1,nan,nan%,nan%,1660,nan,1.00
NVIDIA-L40S,lightning-gpus,000001024,1,1,1,nan,nan%,nan%,1660,nan,1.00
NVIDIA-L40S,lightning,000001024,1,1,1,nan,nan%,nan%,1660,nan,1.00
NVIDIA-L40S,lightning-gpus,000001024,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,lightning,000001024,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,lightning-gpus,000001024,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,lightning,000000504,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,lightning-gpus,000000504,1,1,1,nan,nan%,nan%,45914,nan,1.00
NVIDIA-L40S,lightning,000000504,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,lightning-gpus,000000504,1,1,1,nan,nan%,nan%,388,nan,1.00
NVIDIA-L40S,lightning,000000504,1,1,1,nan,nan%,nan%,45912,nan,1.00
NVIDIA-L40S,lightning-gpus,000000504,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,lightning,000000512,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,lightning-gpus,000000512,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,lightning,000000512,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,lightning-gpus,000000512,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,lightning,000000512,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,lightning-gpus,000000512,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-full-mp-gpus,000000001,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-full-mp-gpus,000000001,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-full-mp-gpus,000000001,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-full-mp-gpus,000000016,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-full-mp-gpus,000000016,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-full-mp-gpus,000000016,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-full-mp-gpus,000000002,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-full-mp-gpus,000000002,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-full-mp-gpus,000000002,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-full-mp-gpus,000000032,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-full-mp-gpus,000000032,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-full-mp-gpus,000000032,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-full-mp-gpus,000000004,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-full-mp-gpus,000000004,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-full-mp-gpus,000000004,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-full-mp-gpus,000000008,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-full-mp-gpus,000000008,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-full-mp-gpus,000000008,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-lora-mp-gpus,000000001,1,1,4,nan,nan%,nan%,45520,nan,1.00
NVIDIA-L40S,llm-lora-mp-gpus,000000001,1,1,4,nan,nan%,nan%,45456,nan,1.00
NVIDIA-L40S,llm-lora-mp-gpus,000000001,1,1,4,nan,nan%,nan%,45522,nan,1.00
NVIDIA-L40S,llm-lora-mp-gpus,000000016,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-lora-mp-gpus,000000016,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-lora-mp-gpus,000000016,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-lora-mp-gpus,000000002,1,1,4,nan,nan%,nan%,45586,nan,1.00
NVIDIA-L40S,llm-lora-mp-gpus,000000002,1,1,4,nan,nan%,nan%,45520,nan,1.00
NVIDIA-L40S,llm-lora-mp-gpus,000000002,1,1,4,nan,nan%,nan%,45682,nan,1.00
NVIDIA-L40S,llm-lora-mp-gpus,000000032,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-lora-mp-gpus,000000032,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-lora-mp-gpus,000000032,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,llm-lora-mp-gpus,000000004,1,1,4,nan,nan%,nan%,45852,nan,1.00
NVIDIA-L40S,llm-lora-mp-gpus,000000004,1,1,4,nan,nan%,nan%,45520,nan,1.00
NVIDIA-L40S,llm-lora-mp-gpus,000000004,1,1,4,nan,nan%,nan%,45788,nan,1.00
NVIDIA-L40S,llm-lora-mp-gpus,000000008,1,1,4,nan,nan%,nan%,45568,nan,1.00
NVIDIA-L40S,llm-lora-mp-gpus,000000008,1,1,4,nan,nan%,nan%,45698,nan,1.00
NVIDIA-L40S,llm-lora-mp-gpus,000000008,1,1,4,nan,nan%,nan%,45698,nan,1.00
NVIDIA-L40S,recursiongfn,000000238,1,1,1,nan,nan%,nan%,11222,nan,1.00
NVIDIA-L40S,recursiongfn,000000238,1,1,1,nan,nan%,nan%,7374,nan,1.00
NVIDIA-L40S,rlhf-gpus,000001024,1,1,4,nan,nan%,nan%,19500,nan,1.00
NVIDIA-L40S,rlhf-gpus,000001024,1,1,4,nan,nan%,nan%,19508,nan,1.00
NVIDIA-L40S,rlhf-gpus,000001024,1,1,4,nan,nan%,nan%,19462,nan,1.00
NVIDIA-L40S,rlhf-gpus,000000192,1,1,4,nan,nan%,nan%,45990,nan,1.00
NVIDIA-L40S,rlhf-gpus,000000192,1,1,4,nan,nan%,nan%,19316,nan,1.00
NVIDIA-L40S,rlhf-gpus,000000192,1,1,4,nan,nan%,nan%,23202,nan,1.00
NVIDIA-L40S,rlhf-gpus,000000256,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,rlhf-gpus,000000256,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,rlhf-gpus,000000256,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,rlhf-gpus,000000512,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,rlhf-gpus,000000512,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,rlhf-gpus,000000512,1,1,4,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,t5,000000024,1,1,1,nan,nan%,nan%,nan,nan,2.00
NVIDIA-L40S,t5,000000024,1,1,1,nan,nan%,nan%,nan,nan,2.00
NVIDIA-L40S,t5,000000024,1,1,1,nan,nan%,nan%,nan,nan,2.00
NVIDIA-L40S,t5,000000032,1,1,1,nan,nan%,nan%,nan,nan,2.00
NVIDIA-L40S,t5,000000032,1,1,1,nan,nan%,nan%,nan,nan,2.00
NVIDIA-L40S,t5,000000032,1,1,1,nan,nan%,nan%,nan,nan,2.00
NVIDIA-L40S,t5,000000064,1,1,1,nan,nan%,nan%,nan,nan,2.00
NVIDIA-L40S,t5,000000064,1,1,1,nan,nan%,nan%,nan,nan,2.00
NVIDIA-L40S,t5,000000064,1,1,1,nan,nan%,nan%,nan,nan,2.00
NVIDIA-L40S,whisper,000000408,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,whisper,000000408,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,whisper,000000408,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,whisper,000000416,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,whisper,000000416,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,whisper,000000416,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,whisper,000000448,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,whisper,000000448,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,whisper,000000448,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,whisper,000000512,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,whisper,000000512,1,1,1,nan,nan%,nan%,nan,nan,1.00
NVIDIA-L40S,whisper,000000512,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,diffusion-single,000000014,1,1,1,nan,nan%,nan%,34305,nan,1.00
Quadro-RTX-8000,diffusion-single,000000014,1,1,1,nan,nan%,nan%,10985,nan,1.00
Quadro-RTX-8000,diffusion-single,000000014,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,diffusion-single,000000016,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,diffusion-single,000000016,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,diffusion-single,000000016,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,diffusion-single,000000032,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,diffusion-single,000000032,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,diffusion-single,000000032,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,diffusion-single,000000064,1,1,1,nan,nan%,nan%,30423,nan,1.00
Quadro-RTX-8000,diffusion-single,000000064,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,diffusion-single,000000064,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,dimenet,000000166,1,1,1,nan,nan%,nan%,28909,nan,1.00
Quadro-RTX-8000,dimenet,000000166,1,1,1,nan,nan%,nan%,41671,nan,1.00
Quadro-RTX-8000,dimenet,000000166,1,1,1,nan,nan%,nan%,29611,nan,1.00
Quadro-RTX-8000,dimenet,000000184,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,dimenet,000000188,1,1,1,nan,nan%,nan%,31677,nan,1.00
Quadro-RTX-8000,dimenet,000000088,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,dimenet,000000088,1,1,1,nan,nan%,nan%,12771,nan,1.00
Quadro-RTX-8000,dimenet,000000088,1,1,1,nan,nan%,nan%,15597,nan,1.00
Quadro-RTX-8000,dimenet,000000090,1,1,1,nan,nan%,nan%,5825,nan,1.00
Quadro-RTX-8000,dimenet,000000092,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,dimenet,000000092,1,1,1,nan,nan%,nan%,9299,nan,1.00
Quadro-RTX-8000,dimenet,000000092,1,1,1,nan,nan%,nan%,15287,nan,1.00
Quadro-RTX-8000,dimenet,000000094,1,1,1,nan,nan%,nan%,9447,nan,1.00
Quadro-RTX-8000,dinov2-giant-gpus,000000001,1,1,4,nan,nan%,nan%,25651,nan,1.00
Quadro-RTX-8000,dinov2-giant-gpus,000000001,1,1,4,nan,nan%,nan%,22075,nan,1.00
Quadro-RTX-8000,dinov2-giant-gpus,000000001,1,1,4,nan,nan%,nan%,19639,nan,1.00
Quadro-RTX-8000,dinov2-giant-gpus,000000016,1,1,4,nan,nan%,nan%,24853,nan,1.00
Quadro-RTX-8000,dinov2-giant-gpus,000000016,1,1,4,nan,nan%,nan%,22075,nan,1.00
Quadro-RTX-8000,dinov2-giant-gpus,000000016,1,1,4,nan,nan%,nan%,22811,nan,1.00
Quadro-RTX-8000,dinov2-giant-gpus,000000002,1,1,4,nan,nan%,nan%,22121,nan,1.00
Quadro-RTX-8000,dinov2-giant-gpus,000000002,1,1,4,nan,nan%,nan%,21853,nan,1.00
Quadro-RTX-8000,dinov2-giant-gpus,000000002,1,1,4,nan,nan%,nan%,22071,nan,1.00
Quadro-RTX-8000,dinov2-giant-gpus,000000032,1,1,4,nan,nan%,nan%,22125,nan,1.00
Quadro-RTX-8000,dinov2-giant-gpus,000000032,1,1,4,nan,nan%,nan%,29325,nan,1.00
Quadro-RTX-8000,dinov2-giant-gpus,000000032,1,1,4,nan,nan%,nan%,24709,nan,1.00
Quadro-RTX-8000,dinov2-giant-gpus,000000004,1,1,4,nan,nan%,nan%,22121,nan,1.00
Quadro-RTX-8000,dinov2-giant-gpus,000000004,1,1,4,nan,nan%,nan%,22125,nan,1.00
Quadro-RTX-8000,dinov2-giant-gpus,000000004,1,1,4,nan,nan%,nan%,24711,nan,1.00
Quadro-RTX-8000,dinov2-giant-gpus,000000064,1,1,4,nan,nan%,nan%,22813,nan,1.00
Quadro-RTX-8000,dinov2-giant-gpus,000000064,1,1,4,nan,nan%,nan%,24853,nan,1.00
Quadro-RTX-8000,dinov2-giant-gpus,000000064,1,1,4,nan,nan%,nan%,24853,nan,1.00
Quadro-RTX-8000,dinov2-giant-gpus,000000008,1,1,4,nan,nan%,nan%,24711,nan,1.00
Quadro-RTX-8000,dinov2-giant-gpus,000000008,1,1,4,nan,nan%,nan%,9073,nan,1.00
Quadro-RTX-8000,dinov2-giant-gpus,000000008,1,1,4,nan,nan%,nan%,22121,nan,1.00
Quadro-RTX-8000,dinov2-giant-single,000000001,1,1,1,nan,nan%,nan%,2407,nan,1.00
Quadro-RTX-8000,dinov2-giant-single,000000001,1,1,1,nan,nan%,nan%,2133,nan,1.00
Quadro-RTX-8000,dinov2-giant-single,000000001,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,dinov2-giant-single,000000016,1,1,1,nan,nan%,nan%,3579,nan,1.00
Quadro-RTX-8000,dinov2-giant-single,000000016,1,1,1,nan,nan%,nan%,nan,nan,1.00
